ageb_id,year,ageb_cvs,lagged_ageb_cvs,lagged2_ageb_cvs
4514,2018,0,0,0
4514,2019,0,1,1
4514,2020,0,1,1
4515,2016,0,0,0
4515,2017,0,0,0
4515,2018,0,0,0
4515,2019,1,6,7
4515,2020,1,6,7
4516,2016,0,0,1
4516,2017,0,0,1
4516,2018,0,0,1
4516,2019,0,0,4
4516,2020,0,0,4
4517,2016,0,0,0
4517,2017,0,0,0
4517,2018,0,0,0
4517,2019,0,0,0
4517,2020,0,0,0
4518,2016,0,0,0
4518,2017,0,0,0
4518,2018,0,0,0
4518,2019,1,1,3
4518,2020,1,1,3
4519,2016,0,1,2
4519,2017,0,1,2
4519,2018,0,1,2
4519,2019,0,1,2
4519,2020,0,1,5
4520,2016,0,0,0
4520,2017,0,0,0
4520,2018,0,0,0
4520,2019,1,4,9
4520,2020,1,4,9
4521,2016,0,0,0
4521,2017,0,0,0
4521,2018,0,0,0
4521,2019,4,6,7
4521,2020,4,6,7
4522,2016,0,0,0
4522,2017,0,0,0
4522,2018,0,0,0
4522,2019,0,7,7
4522,2020,0,7,7
4523,2016,0,0,0
4523,2017,0,0,0
4523,2018,0,0,0
4523,2019,0,0,0
4523,2020,0,0,0
4524,2016,0,0,0
4524,2017,0,0,0
4524,2018,0,0,0
4524,2019,0,0,0
4524,2020,0,0,0
4525,2016,0,0,2
4525,2017,0,0,2
4525,2018,0,0,2
4525,2019,0,0,2
4525,2020,0,0,3
4526,2016,0,0,0
4526,2017,0,0,0
4526,2018,0,0,0
4526,2019,1,1,3
4526,2020,1,1,3
4527,2016,0,0,0
4527,2017,0,0,0
4527,2018,0,0,0
4527,2019,2,3,7
4527,2020,2,3,7
4528,2016,0,0,0
4528,2017,0,0,0
4528,2018,0,0,0
4528,2019,0,2,3
4528,2020,0,2,3
4529,2016,0,0,0
4529,2017,0,0,0
4529,2018,0,0,0
4529,2019,0,2,4
4529,2020,0,2,4
4530,2016,0,1,2
4530,2017,0,1,2
4530,2018,0,1,2
4530,2019,0,4,7
4530,2020,0,4,10
4531,2016,0,0,0
4531,2017,0,0,0
4531,2018,0,0,0
4531,2019,0,0,2
4531,2020,0,0,2
4532,2016,0,0,1
4532,2017,0,0,1
4532,2018,0,0,1
4532,2019,0,3,7
4532,2020,0,3,7
4533,2016,0,1,2
4533,2017,0,1,2
4533,2018,0,1,2
4533,2019,0,1,2
4533,2020,0,1,5
4534,2016,0,0,0
4534,2017,0,0,0
4534,2018,0,0,0
4534,2019,0,0,0
4534,2020,0,0,0
4535,2016,0,0,1
4535,2017,0,0,1
4535,2018,0,0,1
4535,2019,0,0,1
4535,2020,0,0,3
4536,2016,0,1,2
4536,2017,0,1,2
4536,2018,0,1,2
4536,2019,0,1,5
4536,2020,0,1,8
4537,2016,0,0,0
4537,2017,0,0,0
4537,2018,0,0,0
4537,2019,0,0,0
4537,2020,0,0,0
4538,2016,0,0,0
4538,2017,0,0,0
4538,2018,0,0,0
4538,2019,0,0,0
4538,2020,0,0,0
4539,2016,0,0,1
4539,2017,0,0,1
4539,2018,0,0,1
4539,2019,0,0,6
4539,2020,0,0,6
4540,2016,0,0,0
4540,2017,0,0,0
4540,2018,0,0,0
4540,2019,0,0,0
4540,2020,0,0,0
4541,2016,0,0,0
4541,2017,0,0,0
4541,2018,0,0,0
4541,2019,0,1,3
4541,2020,0,1,3
4542,2016,0,1,2
4542,2017,0,1,2
4542,2018,0,1,2
4542,2019,0,4,7
4542,2020,0,4,10
4543,2016,0,0,0
4543,2017,0,0,0
4543,2018,0,0,0
4543,2019,0,0,0
4543,2020,0,0,0
4544,2016,0,1,1
4544,2017,0,1,1
4544,2018,0,1,1
4544,2019,0,1,1
4544,2020,0,1,1
4545,2016,0,0,0
4545,2017,0,0,0
4545,2018,0,0,0
4545,2019,0,0,0
4545,2020,0,0,0
4546,2016,0,0,0
4546,2017,0,0,0
4546,2018,0,0,0
4546,2019,0,0,2
4546,2020,0,0,2
4547,2016,0,0,0
4547,2017,0,0,0
4547,2018,0,0,0
4547,2019,0,3,7
4547,2020,0,3,7
4548,2016,0,0,0
4548,2017,0,0,0
4548,2018,0,0,0
4548,2019,2,7,7
4548,2020,2,7,7
4549,2016,0,3,5
4549,2017,0,3,8
4549,2018,0,3,8
4549,2019,0,3,8
4549,2020,0,3,9
4550,2016,0,0,2
4550,2017,0,1,6
4550,2018,0,1,6
4550,2019,0,1,6
4550,2020,0,1,7
4551,2016,0,1,3
4551,2017,0,3,10
4551,2018,0,3,10
4551,2019,0,3,10
4551,2020,1,5,13
4552,2016,0,0,0
4552,2017,0,1,1
4552,2018,0,1,1
4552,2019,0,1,1
4552,2020,1,2,3
4553,2016,0,1,2
4553,2017,1,3,7
4553,2018,1,3,7
4553,2019,1,3,7
4553,2020,1,3,8
4554,2016,0,0,1
4554,2017,0,1,5
4554,2018,0,1,5
4554,2019,0,1,5
4554,2020,0,2,6
4555,2016,0,0,0
4555,2017,0,0,1
4555,2018,0,0,1
4555,2019,0,0,1
4555,2020,0,0,1
4556,2016,0,0,0
4556,2017,0,1,2
4556,2018,0,1,2
4556,2019,0,1,2
4556,2020,0,1,3
4557,2016,1,2,6
4557,2017,1,2,9
4557,2018,1,2,9
4557,2019,1,2,9
4557,2020,1,2,10
4558,2016,0,0,1
4558,2017,0,2,5
4558,2018,0,2,5
4558,2019,0,2,5
4558,2020,0,3,6
4559,2016,0,2,5
4559,2017,2,7,11
4559,2018,2,7,11
4559,2019,2,7,11
4559,2020,2,8,13
4560,2016,0,0,0
4560,2017,1,1,3
4560,2018,1,1,3
4560,2019,1,1,3
4560,2020,2,3,5
4561,2016,0,0,0
4561,2017,0,1,1
4561,2018,0,1,1
4561,2019,0,1,1
4561,2020,0,1,3
4562,2016,0,0,0
4562,2017,0,0,1
4562,2018,0,0,1
4562,2019,0,0,1
4562,2020,0,1,3
4563,2016,1,2,5
4563,2017,3,7,11
4563,2018,3,7,11
4563,2019,3,7,13
4563,2020,3,9,17
4564,2016,0,0,0
4564,2017,0,2,2
4564,2018,0,2,2
4564,2019,0,2,2
4564,2020,0,2,3
4565,2016,1,3,4
4565,2017,2,5,9
4565,2018,2,5,9
4565,2019,2,5,9
4565,2020,2,5,10
4566,2016,1,5,9
4566,2017,1,8,12
4566,2018,1,8,12
4566,2019,1,8,12
4566,2020,1,9,14
4567,2016,0,2,3
4567,2017,3,6,9
4567,2018,3,6,9
4567,2019,3,6,9
4567,2020,3,6,11
4568,2016,0,2,2
4568,2017,0,5,6
4568,2018,0,5,6
4568,2019,0,5,6
4568,2020,0,5,7
4569,2016,0,1,1
4569,2017,0,2,4
4569,2018,0,2,4
4569,2019,0,2,4
4569,2020,0,3,5
4570,2016,0,0,1
4570,2017,1,1,3
4570,2018,1,1,3
4570,2019,1,1,3
4570,2020,1,2,5
4571,2016,0,1,1
4571,2017,0,2,3
4571,2018,0,2,3
4571,2019,0,2,3
4571,2020,1,3,4
4572,2016,0,0,0
4572,2017,0,0,1
4572,2018,0,0,1
4572,2019,0,0,1
4572,2020,0,1,2
4573,2016,0,0,0
4573,2017,0,1,1
4573,2018,0,1,1
4573,2019,0,1,1
4573,2020,0,1,3
4574,2016,0,0,0
4574,2017,0,1,1
4574,2018,0,1,1
4574,2019,0,1,1
4574,2020,0,1,3
4575,2016,0,3,4
4575,2017,0,4,6
4575,2018,0,4,6
4575,2019,0,4,6
4575,2020,0,4,7
4576,2016,1,3,5
4576,2017,5,9,15
4576,2018,5,9,15
4576,2019,5,9,15
4576,2020,5,10,18
4577,2016,0,0,0
4577,2017,0,1,1
4577,2018,0,1,1
4577,2019,0,1,1
4577,2020,0,3,3
4578,2016,0,0,0
4578,2017,0,1,1
4578,2018,0,1,1
4578,2019,0,1,1
4578,2020,1,2,3
4579,2016,1,3,7
4579,2017,2,6,12
4579,2018,2,6,12
4579,2019,2,6,14
4579,2020,3,8,16
4580,2016,0,0,1
4580,2017,0,3,5
4580,2018,0,3,5
4580,2019,0,3,6
4580,2020,2,6,11
4581,2016,0,0,0
4581,2017,0,2,4
4581,2018,0,2,4
4581,2019,0,2,5
4581,2020,1,5,10
4582,2016,0,0,0
4582,2017,1,2,4
4582,2018,1,2,4
4582,2019,1,2,4
4582,2020,2,4,7
4583,2016,0,0,1
4583,2017,0,2,4
4583,2018,0,2,4
4583,2019,0,2,4
4583,2020,2,4,7
4584,2016,0,0,0
4584,2017,0,1,2
4584,2018,0,1,2
4584,2019,0,1,2
4584,2020,0,1,4
4585,2016,0,0,0
4585,2017,1,2,4
4585,2018,1,2,4
4585,2019,1,2,4
4585,2020,1,3,5
4586,2016,0,0,0
4586,2017,0,2,2
4586,2018,0,2,2
4586,2019,0,2,2
4586,2020,0,2,3
4587,2016,1,2,2
4587,2017,3,6,9
4587,2018,3,6,9
4587,2019,3,6,9
4587,2020,3,6,10
4588,2016,0,0,1
4588,2017,1,4,7
4588,2018,1,4,7
4588,2019,1,4,7
4588,2020,2,5,9
4589,2016,0,2,5
4589,2017,0,11,17
4589,2018,0,11,17
4589,2019,0,11,17
4589,2020,0,12,20
4590,2016,1,2,3
4590,2017,1,5,11
4590,2018,1,5,11
4590,2019,1,5,11
4590,2020,1,6,13
4591,2016,0,0,0
4591,2017,0,4,6
4591,2018,0,4,6
4591,2019,0,4,6
4591,2020,1,5,7
4592,2016,0,0,1
4592,2017,1,1,2
4592,2018,1,1,2
4592,2019,1,1,2
4592,2020,1,2,3
4593,2016,1,2,4
4593,2017,1,3,10
4593,2018,1,3,10
4593,2019,1,3,10
4593,2020,1,3,12
4594,2016,0,0,0
4594,2017,1,3,4
4594,2018,1,3,4
4594,2019,1,3,4
4594,2020,2,5,7
4595,2016,0,0,0
4595,2017,0,2,4
4595,2018,0,2,4
4595,2019,0,2,4
4595,2020,2,4,7
4596,2016,0,0,0
4596,2017,0,3,4
4596,2018,0,3,4
4596,2019,0,3,4
4596,2020,2,5,6
4597,2016,2,2,3
4597,2017,4,7,11
4597,2018,4,7,11
4597,2019,4,7,11
4597,2020,5,8,13
4598,2016,1,1,4
4598,2017,1,2,8
4598,2018,1,2,8
4598,2019,1,2,8
4598,2020,1,2,9
4599,2016,1,1,2
4599,2017,2,5,7
4599,2018,2,5,7
4599,2019,2,5,7
4599,2020,2,5,8
4600,2016,0,0,2
4600,2017,2,4,9
4600,2018,2,4,9
4600,2019,2,4,9
4600,2020,2,5,11
4601,2016,0,0,0
4601,2017,0,2,5
4601,2018,0,2,5
4601,2019,0,2,5
4601,2020,1,3,6
4602,2016,0,0,0
4602,2017,1,3,5
4602,2018,1,3,5
4602,2019,1,3,5
4602,2020,2,4,7
4603,2016,0,1,2
4603,2017,1,6,8
4603,2018,1,6,8
4603,2019,1,6,8
4603,2020,1,8,11
4604,2016,1,2,6
4604,2017,4,5,12
4604,2018,4,5,12
4604,2019,4,5,12
4604,2020,4,6,15
4605,2016,1,2,3
4605,2017,2,7,13
4605,2018,2,7,13
4605,2019,2,7,13
4605,2020,2,7,15
4606,2016,1,2,2
4606,2017,2,4,10
4606,2018,2,4,10
4606,2019,2,4,10
4606,2020,2,4,11
4607,2016,0,2,2
4607,2017,2,5,9
4607,2018,2,5,9
4607,2019,2,5,9
4607,2020,2,5,11
4608,2016,0,0,1
4608,2017,1,3,6
4608,2018,1,3,6
4608,2019,1,3,6
4608,2020,2,4,7
4609,2016,0,2,2
4609,2017,0,3,6
4609,2018,0,3,6
4609,2019,0,3,6
4609,2020,0,3,6
4610,2016,0,0,1
4610,2017,1,2,5
4610,2018,1,2,5
4610,2019,1,2,5
4610,2020,1,3,6
4611,2016,0,0,0
4611,2017,2,2,2
4611,2018,2,2,2
4611,2019,2,2,2
4611,2020,2,3,3
4612,2016,1,1,1
4612,2017,1,3,6
4612,2018,1,3,6
4612,2019,1,3,6
4612,2020,1,4,7
4613,2016,0,1,1
4613,2017,0,2,6
4613,2018,0,2,6
4613,2019,0,2,6
4613,2020,1,3,7
4614,2016,1,2,5
4614,2017,1,5,8
4614,2018,1,5,8
4614,2019,1,5,8
4614,2020,1,5,9
4615,2016,1,2,5
4615,2017,3,8,11
4615,2018,3,8,11
4615,2019,3,8,11
4615,2020,3,9,14
4616,2016,0,1,4
4616,2017,0,4,16
4616,2018,0,4,16
4616,2019,0,4,16
4616,2020,0,4,19
4617,2016,2,2,3
4617,2017,2,4,11
4617,2018,2,4,11
4617,2019,2,4,11
4617,2020,2,5,13
4618,2016,2,2,3
4618,2017,2,6,13
4618,2018,2,6,13
4618,2019,2,6,13
4618,2020,2,8,15
4619,2016,0,1,1
4619,2017,2,4,6
4619,2018,2,4,6
4619,2019,2,4,6
4619,2020,3,6,9
4620,2016,0,0,1
4620,2017,3,3,5
4620,2018,3,3,5
4620,2019,3,3,5
4620,2020,3,5,8
4621,2016,0,0,0
4621,2017,1,4,4
4621,2018,1,4,4
4621,2019,1,4,4
4621,2020,2,6,6
4622,2016,1,2,2
4622,2017,2,6,9
4622,2018,2,6,9
4622,2019,2,6,9
4622,2020,2,6,10
4623,2016,1,2,3
4623,2017,2,6,9
4623,2018,2,6,9
4623,2019,2,6,9
4623,2020,2,7,11
4624,2016,0,0,0
4624,2017,1,1,4
4624,2018,1,1,4
4624,2019,1,1,4
4624,2020,1,2,6
4625,2016,0,1,1
4625,2017,1,3,4
4625,2018,1,3,4
4625,2019,1,3,4
4625,2020,3,5,6
4626,2016,0,0,1
4626,2017,0,3,5
4626,2018,0,3,5
4626,2019,0,3,5
4626,2020,1,6,8
4627,2016,0,0,0
4627,2017,0,2,4
4627,2018,0,2,4
4627,2019,0,2,4
4627,2020,2,4,6
4628,2016,0,0,1
4628,2017,1,3,7
4628,2018,1,3,7
4628,2019,1,3,7
4628,2020,1,4,9
4629,2016,0,0,0
4629,2017,1,4,4
4629,2018,1,4,4
4629,2019,1,4,4
4629,2020,3,7,7
4630,2016,0,3,5
4630,2017,2,8,17
4630,2018,2,8,17
4630,2019,2,8,17
4630,2020,3,9,20
4631,2016,0,0,1
4631,2017,1,2,5
4631,2018,1,2,5
4631,2019,1,2,5
4631,2020,1,3,6
4632,2016,0,2,4
4632,2017,1,4,9
4632,2018,1,4,9
4632,2019,1,4,9
4632,2020,1,5,10
4633,2016,0,1,4
4633,2017,1,3,9
4633,2018,1,3,9
4633,2019,1,3,9
4633,2020,1,3,10
4634,2016,0,0,0
4634,2017,1,1,3
4634,2018,1,1,3
4634,2019,1,1,3
4634,2020,2,3,5
4635,2016,0,2,2
4635,2017,1,4,8
4635,2018,1,4,8
4635,2019,1,4,8
4635,2020,1,4,8
4636,2016,0,0,1
4636,2017,1,1,2
4636,2018,1,1,2
4636,2019,1,1,2
4636,2020,1,2,3
4637,2016,2,2,2
4637,2017,3,5,8
4637,2018,3,5,8
4637,2019,3,5,8
4637,2020,3,5,8
4638,2016,1,1,2
4638,2017,1,3,10
4638,2018,1,3,10
4638,2019,1,3,10
4638,2020,1,3,11
4639,2016,0,1,2
4639,2017,0,6,8
4639,2018,0,6,8
4639,2019,0,6,8
4639,2020,0,7,11
4640,2016,0,0,0
4640,2017,1,3,4
4640,2018,1,3,4
4640,2019,1,3,4
4640,2020,2,5,6
4641,2016,0,0,0
4641,2017,1,1,3
4641,2018,1,1,3
4641,2019,1,1,3
4641,2020,1,2,5
4642,2016,0,0,0
4642,2017,1,1,3
4642,2018,1,1,3
4642,2019,1,1,3
4642,2020,1,3,5
4643,2016,1,2,3
4643,2017,2,7,9
4643,2018,2,7,9
4643,2019,2,7,9
4643,2020,2,7,10
4644,2016,2,2,3
4644,2017,3,6,9
4644,2018,3,6,9
4644,2019,3,6,9
4644,2020,3,6,10
4645,2016,0,1,2
4645,2017,3,6,7
4645,2018,3,6,7
4645,2019,3,6,7
4645,2020,3,7,8
4646,2016,0,1,1
4646,2017,1,5,6
4646,2018,1,5,6
4646,2019,1,5,6
4646,2020,2,6,7
4647,2016,1,2,3
4647,2017,2,6,9
4647,2018,2,6,9
4647,2019,2,6,9
4647,2020,2,6,10
4648,2016,2,2,2
4648,2017,3,6,8
4648,2018,3,6,8
4648,2019,3,6,8
4648,2020,3,6,8
4649,2016,1,1,3
4649,2017,3,4,12
4649,2018,3,4,12
4649,2019,3,4,12
4649,2020,3,6,16
4650,2016,0,3,6
4650,2017,2,9,18
4650,2018,2,9,18
4650,2019,2,9,20
4650,2020,2,11,24
4651,2016,0,0,3
4651,2017,0,0,3
4651,2018,0,0,3
4651,2019,0,0,4
4651,2020,0,0,5
4652,2016,0,0,2
4652,2017,0,0,2
4652,2018,1,2,4
4652,2019,1,3,5
4652,2020,1,4,7
4653,2016,0,1,4
4653,2017,0,2,5
4653,2018,0,2,7
4653,2019,0,2,8
4653,2020,0,4,11
4654,2016,0,0,2
4654,2017,0,0,3
4654,2018,0,2,5
4654,2019,0,3,6
4654,2020,1,4,8
4655,2016,0,0,1
4655,2017,0,0,5
4655,2018,0,0,5
4655,2019,0,0,5
4655,2020,0,2,9
4656,2016,0,0,0
4656,2017,0,0,4
4656,2018,0,0,4
4656,2019,0,0,5
4656,2020,0,3,10
4657,2016,0,0,0
4657,2017,0,0,0
4657,2018,0,1,2
4657,2019,0,1,3
4657,2020,0,1,5
4658,2016,0,1,3
4658,2017,0,1,3
4658,2018,0,1,3
4658,2019,0,1,4
4658,2020,0,1,5
4659,2016,0,0,0
4659,2017,0,0,0
4659,2018,0,0,2
4659,2019,0,0,3
4659,2020,0,1,5
4660,2016,0,2,5
4660,2017,0,2,6
4660,2018,0,2,6
4660,2019,0,3,7
4660,2020,1,6,11
4661,2016,0,3,9
4661,2017,0,3,10
4661,2018,0,3,11
4661,2019,0,3,14
4661,2020,0,5,20
4662,2016,0,0,1
4662,2017,0,0,5
4662,2018,0,0,5
4662,2019,0,1,7
4662,2020,0,6,13
4663,2016,0,0,2
4663,2017,0,0,2
4663,2018,0,0,2
4663,2019,0,0,3
4663,2020,0,0,6
4664,2016,1,6,11
4664,2017,2,7,12
4664,2018,2,8,14
4664,2019,2,8,16
4664,2020,2,8,20
4665,2016,1,7,13
4665,2017,2,8,14
4665,2018,2,8,16
4665,2019,2,10,18
4665,2020,2,11,22
4666,2016,1,1,4
4666,2017,1,1,10
4666,2018,1,1,11
4666,2019,1,3,13
4666,2020,2,5,17
4667,2016,0,0,3
4667,2017,0,0,9
4667,2018,0,0,9
4667,2019,0,0,9
4667,2020,1,2,13
4668,2016,0,0,0
4668,2017,0,1,2
4668,2018,0,1,2
4668,2019,0,1,3
4668,2020,1,2,7
4669,2016,0,0,0
4669,2017,0,1,2
4669,2018,0,1,2
4669,2019,0,1,2
4669,2020,0,2,4
4670,2016,0,0,0
4670,2017,0,0,1
4670,2018,0,0,1
4670,2019,0,0,1
4670,2020,0,0,2
4671,2016,0,0,0
4671,2017,0,0,0
4671,2018,0,0,0
4671,2019,0,0,0
4671,2020,0,0,0
4672,2016,1,5,16
4672,2017,2,6,17
4672,2018,2,7,19
4672,2019,2,8,22
4672,2020,3,13,31
4673,2016,1,6,14
4673,2017,2,7,15
4673,2018,2,8,17
4673,2019,2,8,18
4673,2020,3,13,27
4674,2016,1,6,14
4674,2017,1,7,16
4674,2018,1,9,18
4674,2019,1,9,18
4674,2020,2,14,27
4675,2016,0,1,3
4675,2017,0,1,3
4675,2018,0,1,3
4675,2019,1,2,4
4675,2020,1,2,7
4676,2016,0,1,1
4676,2017,0,1,1
4676,2018,0,1,1
4676,2019,0,2,2
4676,2020,0,2,3
4677,2016,0,1,1
4677,2017,0,1,1
4677,2018,0,1,1
4677,2019,0,2,2
4677,2020,0,3,3
4678,2016,0,1,1
4678,2017,0,1,1
4678,2018,0,1,2
4678,2019,1,2,3
4678,2020,2,3,4
4679,2016,0,1,2
4679,2017,0,1,2
4679,2018,2,3,4
4679,2019,3,4,5
4679,2020,4,5,7
4680,2016,0,3,5
4680,2017,0,3,6
4680,2018,0,3,6
4680,2019,1,4,7
4680,2020,1,7,11
4681,2016,0,1,2
4681,2017,0,1,2
4681,2018,0,1,2
4681,2019,0,1,4
4681,2020,1,2,7
4682,2016,0,1,4
4682,2017,0,1,4
4682,2018,0,1,4
4682,2019,0,2,6
4682,2020,1,3,10
4683,2016,0,1,5
4683,2017,0,1,6
4683,2018,0,1,6
4683,2019,0,1,6
4683,2020,0,2,9
4684,2016,1,3,11
4684,2017,1,4,12
4684,2018,1,4,13
4684,2019,1,6,16
4684,2020,2,11,23
4685,2016,0,7,16
4685,2017,0,8,18
4685,2018,1,10,20
4685,2019,1,10,22
4685,2020,1,13,30
4686,2016,0,0,5
4686,2017,0,0,5
4686,2018,0,0,5
4686,2019,1,2,7
4686,2020,2,3,10
4687,2016,0,1,1
4687,2017,0,1,1
4687,2018,0,1,1
4687,2019,0,2,3
4687,2020,1,5,8
4688,2016,0,0,1
4688,2017,0,0,1
4688,2018,0,2,3
4688,2019,0,3,4
4688,2020,0,4,6
4689,2016,0,0,1
4689,2017,0,0,1
4689,2018,0,0,1
4689,2019,1,1,2
4689,2020,1,1,3
4690,2016,0,0,0
4690,2017,0,0,0
4690,2018,0,0,0
4690,2019,1,1,1
4690,2020,1,1,2
4691,2016,1,1,2
4691,2017,1,1,3
4691,2018,2,2,5
4691,2019,2,3,6
4691,2020,2,5,9
4692,2016,0,0,0
4692,2017,0,0,1
4692,2018,0,0,1
4692,2019,0,0,1
4692,2020,0,0,2
4693,2016,2,3,3
4693,2017,2,3,3
4693,2018,2,3,3
4693,2019,3,4,4
4693,2020,3,7,7
4694,2016,0,0,0
4694,2017,0,0,0
4694,2018,0,0,0
4694,2019,0,1,1
4694,2020,0,1,1
4695,2016,1,2,8
4695,2017,1,3,10
4695,2018,1,4,11
4695,2019,3,6,13
4695,2020,3,6,16
4696,2016,0,1,2
4696,2017,0,1,3
4696,2018,0,1,3
4696,2019,1,2,5
4696,2020,2,6,14
4697,2016,0,0,0
4697,2017,0,0,0
4697,2018,0,0,2
4697,2019,0,1,3
4697,2020,0,2,5
4698,2016,0,0,2
4698,2017,0,0,2
4698,2018,0,0,2
4698,2019,1,1,4
4698,2020,1,1,7
4699,2016,0,3,5
4699,2017,0,4,6
4699,2018,0,4,7
4699,2019,0,4,7
4699,2020,1,6,9
4700,2016,1,2,3
4700,2017,1,3,4
4700,2018,1,4,7
4700,2019,1,5,8
4700,2020,2,8,11
4701,2016,0,0,0
4701,2017,0,0,0
4701,2018,0,0,0
4701,2019,0,1,1
4701,2020,0,1,1
4702,2016,0,1,1
4702,2017,0,1,1
4702,2018,0,1,2
4702,2019,0,2,3
4702,2020,0,3,4
4703,2016,0,1,1
4703,2017,0,1,1
4703,2018,0,2,2
4703,2019,0,3,3
4703,2020,1,4,5
4704,2016,0,1,1
4704,2017,0,1,1
4704,2018,0,2,2
4704,2019,0,3,3
4704,2020,0,4,5
4705,2016,0,0,4
4705,2017,0,0,4
4705,2018,0,0,4
4705,2019,0,1,6
4705,2020,0,2,10
4706,2016,0,0,3
4706,2017,0,0,3
4706,2018,0,0,3
4706,2019,0,0,5
4706,2020,0,1,9
4707,2016,0,2,4
4707,2017,0,2,4
4707,2018,0,2,4
4707,2019,1,4,8
4707,2020,1,6,12
4708,2016,0,2,3
4708,2017,0,2,3
4708,2018,0,2,3
4708,2019,1,3,7
4708,2020,1,4,10
4709,2016,0,2,3
4709,2017,0,2,3
4709,2018,0,2,3
4709,2019,0,3,7
4709,2020,1,4,11
4710,2016,0,2,3
4710,2017,0,2,3
4710,2018,0,2,3
4710,2019,1,3,4
4710,2020,3,6,8
4711,2016,0,2,3
4711,2017,0,2,3
4711,2018,0,2,3
4711,2019,0,3,4
4711,2020,0,3,7
4712,2016,1,6,6
4712,2017,1,6,7
4712,2018,2,7,8
4712,2019,2,7,11
4712,2020,3,9,17
4713,2016,1,2,7
4713,2017,1,3,9
4713,2018,2,4,11
4713,2019,2,4,13
4713,2020,2,8,20
4714,2016,1,2,3
4714,2017,1,3,5
4714,2018,2,4,6
4714,2019,2,6,8
4714,2020,2,8,13
4715,2016,1,2,2
4715,2017,2,3,3
4715,2018,2,4,4
4715,2019,2,4,7
4715,2020,4,6,14
4716,2016,0,1,2
4716,2017,0,2,3
4716,2018,0,2,4
4716,2019,0,3,7
4716,2020,1,5,12
4717,2016,0,0,2
4717,2017,0,0,2
4717,2018,0,0,2
4717,2019,0,1,4
4717,2020,1,3,10
4718,2016,0,0,2
4718,2017,0,0,2
4718,2018,0,0,2
4718,2019,0,1,3
4718,2020,0,3,6
4719,2016,0,0,2
4719,2017,0,0,3
4719,2018,0,0,3
4719,2019,0,1,4
4719,2020,1,3,7
4720,2016,0,0,2
4720,2017,0,0,3
4720,2018,0,0,3
4720,2019,0,1,4
4720,2020,0,3,7
4721,2016,0,0,2
4721,2017,0,0,3
4721,2018,0,0,3
4721,2019,0,0,4
4721,2020,0,0,7
4722,2016,0,0,1
4722,2017,0,0,2
4722,2018,0,0,2
4722,2019,0,0,3
4722,2020,0,1,6
4723,2016,0,0,1
4723,2017,0,0,2
4723,2018,0,0,2
4723,2019,0,0,3
4723,2020,0,1,7
4724,2016,0,0,2
4724,2017,0,0,3
4724,2018,0,0,3
4724,2019,0,1,4
4724,2020,0,3,10
4725,2016,0,0,0
4725,2017,0,0,1
4725,2018,0,0,1
4725,2019,0,0,3
4725,2020,1,1,8
4726,2016,0,0,0
4726,2017,0,0,1
4726,2018,0,0,1
4726,2019,0,0,2
4726,2020,0,1,4
4727,2016,1,2,8
4727,2017,1,3,14
4727,2018,1,3,15
4727,2019,3,5,17
4727,2020,3,6,21
4728,2016,0,2,5
4728,2017,0,6,12
4728,2018,0,6,13
4728,2019,0,6,15
4728,2020,1,8,20
4729,2016,0,0,0
4729,2017,0,1,2
4729,2018,0,1,2
4729,2019,0,1,4
4729,2020,1,2,9
4730,2016,2,2,6
4730,2017,3,3,7
4730,2018,3,4,9
4730,2019,3,4,10
4730,2020,4,8,18
4731,2016,1,2,3
4731,2017,1,3,4
4731,2018,1,3,5
4731,2019,1,4,7
4731,2020,2,9,15
4732,2016,0,0,1
4732,2017,0,0,1
4732,2018,0,0,1
4732,2019,1,1,2
4732,2020,1,2,3
4733,2016,0,0,1
4733,2017,0,0,1
4733,2018,0,0,2
4733,2019,0,1,3
4733,2020,1,2,4
4734,2016,0,0,1
4734,2017,0,0,1
4734,2018,0,0,1
4734,2019,0,1,3
4734,2020,0,1,5
4735,2016,2,4,6
4735,2017,2,4,6
4735,2018,2,5,7
4735,2019,2,5,8
4735,2020,3,6,12
4736,2016,1,1,2
4736,2017,1,1,3
4736,2018,2,3,5
4736,2019,3,4,6
4736,2020,4,6,9
4737,2016,0,1,3
4737,2017,0,1,3
4737,2018,0,1,3
4737,2019,0,3,6
4737,2020,0,4,9
4738,2016,0,1,3
4738,2017,0,1,3
4738,2018,0,1,3
4738,2019,0,1,5
4738,2020,0,1,7
4739,2016,1,1,2
4739,2017,1,1,3
4739,2018,1,2,4
4739,2019,1,2,5
4739,2020,2,3,8
4740,2016,1,1,2
4740,2017,1,2,3
4740,2018,1,3,5
4740,2019,1,4,6
4740,2020,1,6,9
4741,2016,0,1,3
4741,2017,0,1,3
4741,2018,0,1,3
4741,2019,0,1,4
4741,2020,0,2,7
4742,2016,1,2,3
4742,2017,1,2,4
4742,2018,1,2,6
4742,2019,1,2,8
4742,2020,2,4,12
4743,2016,2,3,6
4743,2017,2,4,7
4743,2018,2,5,9
4743,2019,2,5,12
4743,2020,4,7,18
4744,2016,0,2,4
4744,2017,1,3,5
4744,2018,1,3,7
4744,2019,1,3,8
4744,2020,2,5,11
4745,2016,0,1,3
4745,2017,0,2,4
4745,2018,0,2,5
4745,2019,0,2,6
4745,2020,0,3,9
4746,2016,2,3,4
4746,2017,2,3,5
4746,2018,2,3,6
4746,2019,3,6,9
4746,2020,4,9,16
